	Unnamed: 0.5	Unnamed: 0.4	Unnamed: 0.3	Unnamed: 0.2	Unnamed: 0.1	Unnamed: 0	año	id_distrito	distrito	id_barrio	barrio	id_uso	uso	num_inmuebles	año_cons_medio	sup_cons	sup_suelo	valor_catastral	nueva_columna
581	581	581	581	581	581	581	2014	8	Fuencarral - El Pardo	86	VALVERDE	G	Ocio y Hostelería	10	1583.0	51436.0		54216738.64	2788692168687.04
582	582	582	582	582	582	582	2014	8	Fuencarral - El Pardo	86	VALVERDE	I	Industrial	392	1984.0	975157.0		416634297.33	406283851481430.8
583	583	583	583	583	583	583	2014	8	Fuencarral - El Pardo	86	VALVERDE	K	Deportivo	16	1989.0	81123.0		72486121.22	5880291611730.06
584	584	584	584	584	584	584	2014	8	Fuencarral - El Pardo	86	VALVERDE	M	Suelos sin edificar, obras de urbanización y jardinería	531			2261576.0	855049666.05	
585	585	585	585	585	585	585	2014	8	Fuencarral - El Pardo	86	VALVERDE	O	Oficinas	545	1993.0	1648192.0		1745858407.4	2877509860209421.0
586	586	586	586	586	586	586	2014	8	Fuencarral - El Pardo	86	VALVERDE	P	Edificio Singular	2	1976.0	14579.0		22335395.34	325627728661.86
587	587	587	587	587	587	587	2014	8	Fuencarral - El Pardo	86	VALVERDE	R	Religioso	10	1951.0	9233.0		7355980.28	67917765925.240005
588	588	588	588	588	588	588	2014	8	Fuencarral - El Pardo	86	VALVERDE	T	Espectáculos	3	1981.0	39901.0		37621854.25	1501149606429.25
589	589	589	589	589	589	589	2014	8	Fuencarral - El Pardo	86	VALVERDE	V	Residencial	25947	1989.0	2953616.0		3189545749.49	9420693358425656.0
590	590	590	590	590	590	590	2014	8	Fuencarral - El Pardo	86	VALVERDE	Y	Sanidad y Beneficencia	25	1979.0	243801.0		282822314.95	68952363207124.95
591	591	591	591	591	591	591	2014	8	Fuencarral - El Pardo	87	MIRASIERRA	A	Almacén-Estacionamiento	6350	1996.0	272204.0		95660770.99	26039244506561.96
592	592	592	592	592	592	592	2014	8	Fuencarral - El Pardo	87	MIRASIERRA	C	Comercial	219	1995.0	63783.0		68430202.29	4364683592663.0703
593	593	593	593	593	593	593	2014	8	Fuencarral - El Pardo	87	MIRASIERRA	E	Cultural	14	1987.0	145113.0		129653253.22	18814372534513.86
594	594	594	594	594	594	594	2014	8	Fuencarral - El Pardo	87	MIRASIERRA	G	Ocio y Hostelería	4	1992.0	5208.0		6133312.36	31942290770.88
595	595	595	595	595	595	595	2014	8	Fuencarral - El Pardo	87	MIRASIERRA	I	Industrial	25	1980.0	27061.0		24866616.92	672915520472.12
596	596	596	596	596	596	596	2014	8	Fuencarral - El Pardo	87	MIRASIERRA	K	Deportivo	23	1993.0	681269.0		92975461.73	63341299837335.375
597	597	597	597	597	597	597	2014	8	Fuencarral - El Pardo	87	MIRASIERRA	M	Suelos sin edificar, obras de urbanización y jardinería	281			1157602.0	240658418.99	
598	598	598	598	598	598	598	2014	8	Fuencarral - El Pardo	87	MIRASIERRA	O	Oficinas	65	1990.0	68829.0		83538034.38	5749839368341.02
599	599	599	599	599	599	599	2014	8	Fuencarral - El Pardo	87	MIRASIERRA	P	Edificio Singular	1	2011.0	7587.0		8709773.1	66081048509.7
600	600	600	600	600	600	600	2014	8	Fuencarral - El Pardo	87	MIRASIERRA	R	Religioso	2	2004.0	4789.0		7320325.32	35057037957.48
601	601	601	601	601	601	601	2014	8	Fuencarral - El Pardo	87	MIRASIERRA	V	Residencial	10892	1991.0	1978951.0		2300156472.6	4551896951608242.0
602	602	602	602	602	602	602	2014	8	Fuencarral - El Pardo	87	MIRASIERRA	Y	Sanidad y Beneficencia	16	1988.0	106995.0		136578985.52	14613268555712.4
603	603	603	603	603	603	603	2014	8	Fuencarral - El Pardo	88	EL GOLOSO	A	Almacén-Estacionamiento	7097	2006.0	198681.0		74817806.16	14864876545674.96
604	604	604	604	604	604	604	2014	8	Fuencarral - El Pardo	88	EL GOLOSO	C	Comercial	212	2006.0	71728.0		70804437.25	5078660675068.0
605	605	605	605	605	605	605	2014	8	Fuencarral - El Pardo	88	EL GOLOSO	E	Cultural	10	1989.0	682703.0		597599841.31	407983204461860.9
606	606	606	606	606	606	606	2014	8	Fuencarral - El Pardo	88	EL GOLOSO	G	Ocio y Hostelería	1	1965.0	922.0		830093.88	765346557.36
607	607	607	607	607	607	607	2014	8	Fuencarral - El Pardo	88	EL GOLOSO	I	Industrial	4	1996.0	49704.0		27169423.0	1350429000792.0
608	608	608	608	608	608	608	2014	8	Fuencarral - El Pardo	88	EL GOLOSO	K	Deportivo	4	1992.0	20673.0		14167387.33	292882398273.09
609	609	609	609	609	609	609	2014	8	Fuencarral - El Pardo	88	EL GOLOSO	M	Suelos sin edificar, obras de urbanización y jardinería	164			1239611.0	218171629.0	
610	610	610	610	610	610	610	2014	8	Fuencarral - El Pardo	88	EL GOLOSO	O	Oficinas	5	2008.0	16865.0		20506951.26	345849732999.9
611	611	611	611	611	611	611	2014	8	Fuencarral - El Pardo	88	EL GOLOSO	P	Edificio Singular	2	1948.0	177984.0		128565860.36	22882666090314.24
612	612	612	612	612	612	612	2014	8	Fuencarral - El Pardo	88	EL GOLOSO	R	Religioso	5	1977.0	77060.0		18843117.1	1452050603726.0
613	613	613	613	613	613	613	2014	8	Fuencarral - El Pardo	88	EL GOLOSO	V	Residencial	5966	2006.0	850326.0		918971090.79	781425011747097.5
614	614	614	614	614	614	614	2014	8	Fuencarral - El Pardo	88	EL GOLOSO	Y	Sanidad y Beneficencia	4	1981.0	113200.0		122567788.7	13874673680840.0
615	615	615	615	615	615	615	2014	9	Moncloa - Aravaca	91	CASA DE CAMPO	A	Almacén-Estacionamiento	983	1988.0	83067.0		43041924.38	3575363532473.4604
616	616	616	616	616	616	616	2014	9	Moncloa - Aravaca	91	CASA DE CAMPO	C	Comercial	404	1961.0	114189.0		155358187.2	17740196038180.797
617	617	617	617	617	617	617	2014	9	Moncloa - Aravaca	91	CASA DE CAMPO	E	Cultural	13	1947.0	43517.0		36707377.18	1597394932742.06
618	618	618	618	618	618	618	2014	9	Moncloa - Aravaca	91	CASA DE CAMPO	G	Ocio y Hostelería	43	1872.0	110396.0		110748853.08	12226230384619.68
619	619	619	619	619	619	619	2014	9	Moncloa - Aravaca	91	CASA DE CAMPO	I	Industrial	40	1963.0	85573.0		98295542.17	8411444430113.41
620	620	620	620	620	620	620	2014	9	Moncloa - Aravaca	91	CASA DE CAMPO	K	Deportivo	6	1972.0	34334.0		23218464.29	797182752932.86
621	621	621	621	621	621	621	2014	9	Moncloa - Aravaca	91	CASA DE CAMPO	M	Suelos sin edificar, obras de urbanización y jardinería	52			14499353.0	170797702.51	
622	622	622	622	622	622	622	2014	9	Moncloa - Aravaca	91	CASA DE CAMPO	O	Oficinas	39	1962.0	33564.0		46232573.32	1551750090912.48
623	623	623	623	623	623	623	2014	9	Moncloa - Aravaca	91	CASA DE CAMPO	P	Edificio Singular	2	1972.0	20264.0		15741723.2	318990278924.8
624	624	624	624	624	624	624	2014	9	Moncloa - Aravaca	91	CASA DE CAMPO	R	Religioso	3	1852.0	1969.0		1650776.26	3250378455.94
625	625	625	625	625	625	625	2014	9	Moncloa - Aravaca	91	CASA DE CAMPO	T	Espectáculos	4	1976.0	441677.0		51777719.47	22869027802351.19
626	626	626	626	626	626	626	2014	9	Moncloa - Aravaca	91	CASA DE CAMPO	V	Residencial	6323	1969.0	631226.0		699241669.94	441379522349546.5
627	627	627	627	627	627	627	2014	9	Moncloa - Aravaca	91	CASA DE CAMPO	Y	Sanidad y Beneficencia	6	1958.0	35921.0		39655103.7	1424450980007.7002
628	628	628	628	628	628	628	2014	9	Moncloa - Aravaca	92	ARGÜELLES	A	Almacén-Estacionamiento	2351	1978.0	278847.0		196725058.26	54856192320626.22
629	629	629	629	629	629	629	2014	9	Moncloa - Aravaca	92	ARGÜELLES	C	Comercial	1027	1947.0	202900.0		457243054.1	92774615676890.0
630	630	630	630	630	630	630	2014	9	Moncloa - Aravaca	92	ARGÜELLES	E	Cultural	18	1954.0	49313.0		61777732.09	3046445302554.1704
631	631	631	631	631	631	631	2014	9	Moncloa - Aravaca	92	ARGÜELLES	G	Ocio y Hostelería	15	1951.0	40177.0		74315481.48	2985773099421.96
632	632	632	632	632	632	632	2014	9	Moncloa - Aravaca	92	ARGÜELLES	I	Industrial	15	1960.0	47331.0		81697924.53	3866844465929.43
633	633	633	633	633	633	633	2014	9	Moncloa - Aravaca	92	ARGÜELLES	K	Deportivo	3	1954.0	16530.0		23727631.19	392217743570.7
634	634	634	634	634	634	634	2014	9	Moncloa - Aravaca	92	ARGÜELLES	M	Suelos sin edificar, obras de urbanización y jardinería	22			8480.0	2943118.01	
635	635	635	635	635	635	635	2014	9	Moncloa - Aravaca	92	ARGÜELLES	O	Oficinas	523	1962.0	242279.0		467707137.58	113315617585744.8
636	636	636	636	636	636	636	2014	9	Moncloa - Aravaca	92	ARGÜELLES	P	Edificio Singular	7	1956.0	133271.0		181865354.82	24237377702216.22
637	637	637	637	637	637	637	2014	9	Moncloa - Aravaca	92	ARGÜELLES	R	Religioso	14	1953.0	26226.0		36757565.21	964003905197.46
638	638	638	638	638	638	638	2014	9	Moncloa - Aravaca	92	ARGÜELLES	V	Residencial	12556	1948.0	1638643.0		3057874225.03	5010764193725835.0
639	639	639	639	639	639	639	2014	9	Moncloa - Aravaca	92	ARGÜELLES	Y	Sanidad y Beneficencia	10	1944.0	41978.0		57237882.43	2402731828646.54
640	640	640	640	640	640	640	2014	9	Moncloa - Aravaca	93	CIUDAD UNIVERSITARIA	A	Almacén-Estacionamiento	4449	1984.0	236946.0		122364092.11	28993682169096.06
641	641	641	641	641	641	641	2014	9	Moncloa - Aravaca	93	CIUDAD UNIVERSITARIA	C	Comercial	333	1967.0	55799.0		75844944.39	4232072052017.61
642	642	642	642	642	642	642	2014	9	Moncloa - Aravaca	93	CIUDAD UNIVERSITARIA	E	Cultural	88	1965.0	1237049.0		1048339771.18	1296847665598447.8
643	643	643	643	643	643	643	2014	9	Moncloa - Aravaca	93	CIUDAD UNIVERSITARIA	G	Ocio y Hostelería	5	1963.0	2991.0		4429185.4	13247693531.400002
644	644	644	644	644	644	644	2014	9	Moncloa - Aravaca	93	CIUDAD UNIVERSITARIA	I	Industrial	66	1966.0	568499.0		449673827.79	255639121424787.2
645	645	645	645	645	645	645	2014	9	Moncloa - Aravaca	93	CIUDAD UNIVERSITARIA	K	Deportivo	27	1977.0	4474874.0		393490290.78	1760819471463861.5
646	646	646	646	646	646	646	2014	9	Moncloa - Aravaca	93	CIUDAD UNIVERSITARIA	M	Suelos sin edificar, obras de urbanización y jardinería	184			1200871.0	358636848.41	
647	647	647	647	647	647	647	2014	9	Moncloa - Aravaca	93	CIUDAD UNIVERSITARIA	O	Oficinas	133	1975.0	255141.0		291473496.88	74366839467460.08
648	648	648	648	648	648	648	2014	9	Moncloa - Aravaca	93	CIUDAD UNIVERSITARIA	P	Edificio Singular	19	1975.0	272110.0		206774429.73	56265390073830.3
649	649	649	649	649	649	649	2014	9	Moncloa - Aravaca	93	CIUDAD UNIVERSITARIA	R	Religioso	9	1950.0	10399.0		10509205.58	109285228826.42
650	650	650	650	650	650	650	2014	9	Moncloa - Aravaca	93	CIUDAD UNIVERSITARIA	V	Residencial	7329	1973.0	1553572.0		2007991963.03	3119560089988443.0
651	651	651	651	651	651	651	2014	9	Moncloa - Aravaca	93	CIUDAD UNIVERSITARIA	Y	Sanidad y Beneficencia	89	1987.0	266780.0		241515595.18	64431530482120.4
652	652	652	652	652	652	652	2014	9	Moncloa - Aravaca	94	VALDEZARZA	A	Almacén-Estacionamiento	3095	1989.0	176081.0		84941888.27	14956652628469.87
653	653	653	653	653	653	653	2014	9	Moncloa - Aravaca	94	VALDEZARZA	C	Comercial	794	1961.0	56615.0		62026644.26	3511638464779.9
654	654	654	654	654	654	654	2014	9	Moncloa - Aravaca	94	VALDEZARZA	E	Cultural	9	1968.0	73214.0		59476504.33	4354512788016.62
655	655	655	655	655	655	655	2014	9	Moncloa - Aravaca	94	VALDEZARZA	G	Ocio y Hostelería	3	1961.0	314.0		328798.96	103242873.44
656	656	656	656	656	656	656	2014	9	Moncloa - Aravaca	94	VALDEZARZA	I	Industrial	32	1958.0	3022.0		2267320.99	6851844031.780001
657	657	657	657	657	657	657	2014	9	Moncloa - Aravaca	94	VALDEZARZA	K	Deportivo	5	1984.0	9288.0		7500185.94	69661727010.72
658	658	658	658	658	658	658	2014	9	Moncloa - Aravaca	94	VALDEZARZA	M	Suelos sin edificar, obras de urbanización y jardinería	103			104673.0	37555894.5	
659	659	659	659	659	659	659	2014	9	Moncloa - Aravaca	94	VALDEZARZA	O	Oficinas	11	1977.0	2116.0		2681525.05	5674107005.799999
660	660	660	660	660	660	660	2014	9	Moncloa - Aravaca	94	VALDEZARZA	P	Edificio Singular	1	1960.0	16941.0		13893462.87	235369154480.67
661	661	661	661	661	661	661	2014	9	Moncloa - Aravaca	94	VALDEZARZA	R	Religioso	10	1967.0	6887.0		7103320.77	48920570142.99
662	662	662	662	662	662	662	2014	9	Moncloa - Aravaca	94	VALDEZARZA	V	Residencial	14089	1968.0	1229661.0		1386201816.23	1704558311547198.0
663	663	663	663	663	663	663	2014	9	Moncloa - Aravaca	94	VALDEZARZA	Y	Sanidad y Beneficencia	15	1975.0	13979.0		17786665.54	248639797583.66
664	664	664	664	664	664	664	2014	9	Moncloa - Aravaca	95	VALDEMARÍN	A	Almacén-Estacionamiento	2135	2003.0	100195.0		34784675.41	3485250552704.9497
665	665	665	665	665	665	665	2014	9	Moncloa - Aravaca	95	VALDEMARÍN	C	Comercial	17	2003.0	5444.0		8551449.9	46554093255.6
666	666	666	666	666	666	666	2014	9	Moncloa - Aravaca	95	VALDEMARÍN	E	Cultural	12	1983.0	95816.0		81994332.06	7856368920660.96
667	667	667	667	667	667	667	2014	9	Moncloa - Aravaca	95	VALDEMARÍN	G	Ocio y Hostelería	42	1990.0	24544.0		33822395.07	830136864598.08
668	668	668	668	668	668	668	2014	9	Moncloa - Aravaca	95	VALDEMARÍN	I	Industrial	8	1979.0	1705.0		3094345.4	5275858907.0
669	669	669	669	669	669	669	2014	9	Moncloa - Aravaca	95	VALDEMARÍN	K	Deportivo	10	1996.0	17212.0		9928002.02	170880770768.24
670	670	670	670	670	670	670	2014	9	Moncloa - Aravaca	95	VALDEMARÍN	M	Suelos sin edificar, obras de urbanización y jardinería	298			739543.0	132481058.77	
671	671	671	671	671	671	671	2014	9	Moncloa - Aravaca	95	VALDEMARÍN	O	Oficinas	48	2002.0	77546.0		105317063.47	8166917003844.62
672	672	672	672	672	672	672	2014	9	Moncloa - Aravaca	95	VALDEMARÍN	P	Edificio Singular	2	1979.0	7567.0		7712638.91	58361538631.97
673	673	673	673	673	673	673	2014	9	Moncloa - Aravaca	95	VALDEMARÍN	R	Religioso	2	1982.0	6134.0		1477269.95	9061573873.3
674	674	674	674	674	674	674	2014	9	Moncloa - Aravaca	95	VALDEMARÍN	V	Residencial	2430	2001.0	654631.0		810018360.2	530263129156086.3
675	675	675	675	675	675	675	2014	9	Moncloa - Aravaca	95	VALDEMARÍN	Y	Sanidad y Beneficencia	8	1994.0	58870.0		55251275.86	3252642609878.2
676	676	676	676	676	676	676	2014	9	Moncloa - Aravaca	96	EL PLANTÍO	A	Almacén-Estacionamiento	1109	2003.0	63097.0		33236209.69	2097105122809.9304
677	677	677	677	677	677	677	2014	9	Moncloa - Aravaca	96	EL PLANTÍO	C	Comercial	42	1988.0	50398.0		66665721.19	3359819016533.62
678	678	678	678	678	678	678	2014	9	Moncloa - Aravaca	96	EL PLANTÍO	E	Cultural	6	1978.0	8668.0		7649727.9	66307841437.200005
679	679	679	679	679	679	679	2014	9	Moncloa - Aravaca	96	EL PLANTÍO	G	Ocio y Hostelería	10	1964.0	11383.0		12257239.97	139524162578.51
680	680	680	680	680	680	680	2014	9	Moncloa - Aravaca	96	EL PLANTÍO	I	Industrial	22	1976.0	21934.0		17934580.33	393377084958.22
681	681	681	681	681	681	681	2014	9	Moncloa - Aravaca	96	EL PLANTÍO	K	Deportivo	8	1977.0	7864.0		5971865.84	46962752965.76
682	682	682	682	682	682	682	2014	9	Moncloa - Aravaca	96	EL PLANTÍO	M	Suelos sin edificar, obras de urbanización y jardinería	66			216523.0	54046166.95	
683	683	683	683	683	683	683	2014	9	Moncloa - Aravaca	96	EL PLANTÍO	O	Oficinas	216	1998.0	263643.0		325016683.36	85688373451080.48
684	684	684	684	684	684	684	2014	9	Moncloa - Aravaca	96	EL PLANTÍO	R	Religioso	1	1950.0	296.0		708972.06	209855729.76
685	685	685	685	685	685	685	2014	9	Moncloa - Aravaca	96	EL PLANTÍO	T	Espectáculos	7	283.0	633.0		560836.08	355009238.64
686	686	686	686	686	686	686	2014	9	Moncloa - Aravaca	96	EL PLANTÍO	V	Residencial	990	1981.0	437319.0		525340096.97	229741205866823.44
687	687	687	687	687	687	687	2014	9	Moncloa - Aravaca	96	EL PLANTÍO	Y	Sanidad y Beneficencia	10	1969.0	7011.0		7078599.75	49628062847.25
688	688	688	688	688	688	688	2014	9	Moncloa - Aravaca	97	ARAVACA	A	Almacén-Estacionamiento	5491	1997.0	204862.0		66044181.14	13529943036702.68
689	689	689	689	689	689	689	2014	9	Moncloa - Aravaca	97	ARAVACA	C	Comercial	371	1984.0	40679.0		55825162.83	2270911798761.57
690	690	690	690	690	690	690	2014	9	Moncloa - Aravaca	97	ARAVACA	E	Cultural	13	1979.0	76362.0		76614422.04	5850430495818.48
691	691	691	691	691	691	691	2014	9	Moncloa - Aravaca	97	ARAVACA	G	Ocio y Hostelería	5	1968.0	3547.0		4633025.56	16433341661.319998
692	692	692	692	692	692	692	2014	9	Moncloa - Aravaca	97	ARAVACA	I	Industrial	29	1973.0	3153.0		3284294.5	10355380558.5
693	693	693	693	693	693	693	2014	9	Moncloa - Aravaca	97	ARAVACA	K	Deportivo	62	1987.0	34913.0		32919470.89	1149317487182.57
694	694	694	694	694	694	694	2014	9	Moncloa - Aravaca	97	ARAVACA	M	Suelos sin edificar, obras de urbanización y jardinería	221			1158255.0	138589329.26	
695	695	695	695	695	695	695	2014	9	Moncloa - Aravaca	97	ARAVACA	O	Oficinas	74	1988.0	72342.0		75589837.38	5468320015743.96
696	696	696	696	696	696	696	2014	9	Moncloa - Aravaca	97	ARAVACA	P	Edificio Singular	4	1978.0	3061.0		2500321.33	7653483591.13
697	697	697	697	697	697	697	2014	9	Moncloa - Aravaca	97	ARAVACA	R	Religioso	7	1974.0	10658.0		12903375.61	137524177251.38
698	698	698	698	698	698	698	2014	9	Moncloa - Aravaca	97	ARAVACA	T	Espectáculos	1	1960.0	1573.0		1749889.9	2752576812.7
699	699	699	699	699	699	699	2014	9	Moncloa - Aravaca	97	ARAVACA	V	Residencial	9413	1990.0	2013808.0		2179984565.81	4390070358504705.0
700	700	700	700	700	700	700	2014	9	Moncloa - Aravaca	97	ARAVACA	Y	Sanidad y Beneficencia	18	1989.0	63992.0		76459767.63	4892813450178.96
701	701	701	701	701	701	701	2014	10	Latina	101	LOS CARMENES	A	Almacén-Estacionamiento	1949	1994.0	102973.0		33690403.3	3469201899010.9
702	702	702	702	702	702	702	2014	10	Latina	101	LOS CARMENES	C	Comercial	418	1976.0	48685.0		47287150.06	2302174900671.1
703	703	703	703	703	703	703	2014	10	Latina	101	LOS CARMENES	E	Cultural	3	1981.0	13025.0		10428146.61	135826609595.24998
704	704	704	704	704	704	704	2014	10	Latina	101	LOS CARMENES	G	Ocio y Hostelería	4	1960.0	382.0		249610.35	95351153.7
705	705	705	705	705	705	705	2014	10	Latina	101	LOS CARMENES	I	Industrial	21	1964.0	33088.0		18804038.49	622188025557.12
706	706	706	706	706	706	706	2014	10	Latina	101	LOS CARMENES	K	Deportivo	10	1992.0	74672.0		44036229.99	3288273365813.2803
707	707	707	707	707	707	707	2014	10	Latina	101	LOS CARMENES	M	Suelos sin edificar, obras de urbanización y jardinería	40			426930.0	26201720.7	
708	708	708	708	708	708	708	2014	10	Latina	101	LOS CARMENES	O	Oficinas	31	1986.0	6833.0		6755381.06	46159518782.98
709	709	709	709	709	709	709	2014	10	Latina	101	LOS CARMENES	P	Edificio Singular	2	1975.0	8940.0		7772674.0	69487705560.0
710	710	710	710	710	710	710	2014	10	Latina	101	LOS CARMENES	T	Espectáculos	1	1992.0	5627.0		3237999.16	18220221273.32
711	711	711	711	711	711	711	2014	10	Latina	101	LOS CARMENES	V	Residencial	7372	1977.0	661942.0		570753840.12	377805938436713.06
712	712	712	712	712	712	712	2014	10	Latina	101	LOS CARMENES	Y	Sanidad y Beneficencia	5	1994.0	8338.0		8602747.9	71729711990.2
713	713	713	713	713	713	713	2014	10	Latina	102	PUERTA DEL ANGEL	A	Almacén-Estacionamiento	3348	1989.0	206685.0		74549314.02	15408224968223.7
714	714	714	714	714	714	714	2014	10	Latina	102	PUERTA DEL ANGEL	C	Comercial	1744	1960.0	166964.0		170523659.71	28471312319820.44
715	715	715	715	715	715	715	2014	10	Latina	102	PUERTA DEL ANGEL	E	Cultural	32	1960.0	49139.0		38598536.77	1896693498341.0305
716	716	716	716	716	716	716	2014	10	Latina	102	PUERTA DEL ANGEL	G	Ocio y Hostelería	6	1969.0	3018.0		3725097.25	11242343500.5
717	717	717	717	717	717	717	2014	10	Latina	102	PUERTA DEL ANGEL	I	Industrial	74	1962.0	17847.0		9426770.77	168239577932.19
718	718	718	718	718	718	718	2014	10	Latina	102	PUERTA DEL ANGEL	K	Deportivo	4	1975.0	1356.0		921181.79	1249122507.24
719	719	719	719	719	719	719	2014	10	Latina	102	PUERTA DEL ANGEL	M	Suelos sin edificar, obras de urbanización y jardinería	47			34851.0	7530605.2	
720	720	720	720	720	720	720	2014	10	Latina	102	PUERTA DEL ANGEL	O	Oficinas	152	1967.0	44673.0		38183185.92	1705757464604.1602
721	721	721	721	721	721	721	2014	10	Latina	102	PUERTA DEL ANGEL	P	Edificio Singular	1	1970.0	3548.0		3346899.36	11874798929.28
722	722	722	722	722	722	722	2014	10	Latina	102	PUERTA DEL ANGEL	R	Religioso	3	1968.0	828.0		701115.2	580523385.5999999
723	723	723	723	723	723	723	2014	10	Latina	102	PUERTA DEL ANGEL	T	Espectáculos	1	1958.0	2144.0		2341248.0	5019635712.0
724	724	724	724	724	724	724	2014	10	Latina	102	PUERTA DEL ANGEL	V	Residencial	20024	1964.0	1671306.0		1560838503.06	2608638755195196.5
725	725	725	725	725	725	725	2014	10	Latina	102	PUERTA DEL ANGEL	Y	Sanidad y Beneficencia	16	1964.0	11258.0		10887025.15	122566129138.7
726	726	726	726	726	726	726	2014	10	Latina	103	LUCERO	A	Almacén-Estacionamiento	3918	1993.0	183287.0		54407842.68	9972250261289.16
727	727	727	727	727	727	727	2014	10	Latina	103	LUCERO	C	Comercial	968	1974.0	102824.0		91142776.95	9371664897106.8
728	728	728	728	728	728	728	2014	10	Latina	103	LUCERO	E	Cultural	24	1971.0	45761.0		33276566.88	1522768976995.68
729	729	729	729	729	729	729	2014	10	Latina	103	LUCERO	G	Ocio y Hostelería	14	1963.0	1381.0		1142970.28	1578441956.68
730	730	730	730	730	730	730	2014	10	Latina	103	LUCERO	I	Industrial	42	1969.0	9661.0		4947628.32	47799037199.52
731	731	731	731	731	731	731	2014	10	Latina	103	LUCERO	K	Deportivo	9	1979.0	7895.0		5662023.98	44701679322.100006
732	732	732	732	732	732	732	2014	10	Latina	103	LUCERO	M	Suelos sin edificar, obras de urbanización y jardinería	53			443387.0	15469181.5	
733	733	733	733	733	733	733	2014	10	Latina	103	LUCERO	O	Oficinas	78	1979.0	13922.0		12050627.88	167768841345.36002
734	734	734	734	734	734	734	2014	10	Latina	103	LUCERO	R	Religioso	5	1979.0	4511.0		4218952.23	19031693509.530003
735	735	735	735	735	735	735	2014	10	Latina	103	LUCERO	V	Residencial	16164	1972.0	1338599.0		1221781470.61	1635475454777075.2
736	736	736	736	736	736	736	2014	10	Latina	103	LUCERO	Y	Sanidad y Beneficencia	12	1986.0	22667.0		22454369.63	508973196403.21
737	737	737	737	737	737	737	2014	10	Latina	104	ALUCHE	A	Almacén-Estacionamiento	9291	1990.0	339463.0		95903035.58	32555532167093.54
738	738	738	738	738	738	738	2014	10	Latina	104	ALUCHE	C	Comercial	2042	1970.0	204620.0		160243267.06	32788977305817.2
739	739	739	739	739	739	739	2014	10	Latina	104	ALUCHE	E	Cultural	45	1974.0	121353.0		90525022.15	10985483012968.951
740	740	740	740	740	740	740	2014	10	Latina	104	ALUCHE	G	Ocio y Hostelería	33	1972.0	5045.0		3573508.78	18028351795.1
